Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
443,29,Male,Shorts,Accessories,69,Michigan,M,Olive,Fall,3.5,Yes,Yes,31,Credit Card,Quarterly
2623,63,Male,Dress,Accessories,,New Hampshire,M,Yellow,Spring,,No,No,15,Credit Card,Annually
1798,62,Male,Hat,Accessories,35,Oregon,L,Maroon,Spring,,No,No,,Venmo,Weekly
3868,46,Female,Jacket,Outerwear,21,Maryland,L,Lavender,Summer,,No,No,28,Credit Card,Monthly
2940,32,Female,Sweater,Clothing,46,Kentucky,M,Beige,Winter,4.3,No,No,34,Venmo,Weekly
207,24,Male,Pants,Clothing,,Wisconsin,L,Silver,Summer,4.2,Yes,Yes,6,Venmo,Fortnightly
2955,33,Female,Sneakers,Clothing,28,South Dakota,M,Indigo,Winter,,No,No,,Credit Card,Annually
1729,23,Male,Blouse,Clothing,48,Wyoming,L,Black,Fall,4.3,No,No,1,Debit Card,Every 3 Months
3865,55,Female,Sneakers,Clothing,99,Wyoming,S,Blue,Winter,4.9,No,No,1,Debit Card,Fortnightly
3202,46,Female,Shorts,Clothing,38,Vermont,S,Indigo,Fall,2.8,No,No,34,Cash,Monthly
3307,63,Female,Shirt,Outerwear,39,Colorado,L,Orange,Summer,3.6,No,No,6,Venmo,Fortnightly
2842,19,Female,Hoodie,Clothing,33,Ohio,XL,Magenta,Winter,3,No,No,,Cash,Weekly
3574,43,Female,Jacket,Clothing,67,Connecticut,L,Maroon,Fall,4.9,No,No,,PayPal,Monthly
369,24,Male,Jeans,Accessories,,Oklahoma,M,Charcoal,Spring,,Yes,Yes,29,Cash,Monthly
2568,19,Male,Handbag,Accessories,25,Michigan,XL,Gold,Spring,4.3,No,No,24,Cash,Fortnightly
2764,28,Female,Handbag,Accessories,52,West Virginia,M,Green,Fall,2.9,No,No,35,Venmo,Quarterly
1992,46,Male,Scarf,Footwear,29,Missouri,M,Brown,Summer,3.7,No,No,1,Venmo,Every 3 Months
314,42,Male,Sandals,Clothing,77,Vermont,,Pink,Spring,3.7,Yes,Yes,50,Credit Card,Every 3 Months
1565,22,Male,Jewelry,Accessories,33,California,XL,Turquoise,Summer,4.5,No,Yes,30,Debit Card,Every 3 Months
1955,26,Male,Sweater,Accessories,77,Colorado,M,Pink,Winter,,No,No,3,Venmo,Quarterly
1962,47,Male,Coat,Footwear,59,Nevada,L,Black,Summer,,No,No,45,Debit Card,Quarterly
3815,45,Female,Shirt,Clothing,95,Michigan,M,Orange,Winter,4.2,No,No,26,Bank Transfer,Every 3 Months
1937,70,Male,Dress,Accessories,60,Minnesota,S,Teal,Summer,4.3,No,No,44,PayPal,Every 3 Months
2647,33,Male,Handbag,Clothing,56,New Mexico,S,Lavender,Summer,3.9,No,No,4,Debit Card,Every 3 Months
825,61,Male,T-shirt,Clothing,94,Georgia,M,White,Spring,3,Yes,Yes,48,Cash,Quarterly
3653,27,Female,Dress,Accessories,29,Kentucky,S,Magenta,Fall,3.8,No,No,23,Debit Card,Monthly
2528,19,Male,Sandals,Clothing,36,Illinois,M,Gold,Fall,3.6,No,No,33,Bank Transfer,Every 3 Months
3785,54,Female,Skirt,Clothing,53,Virginia,M,Violet,Winter,4.5,No,No,4,Venmo,Annually
1349,19,Male,Sneakers,Accessories,54,Nebraska,XL,Purple,Spring,3.2,No,Yes,23,Credit Card,Fortnightly
1678,65,Male,Sweater,Clothing,35,Oregon,L,Silver,Summer,,No,No,,Debit Card,Weekly
1036,61,Male,Handbag,Clothing,89,Georgia,M,Brown,Fall,,Yes,Yes,32,Venmo,Annually
2058,66,Male,Sweater,Clothing,37,South Dakota,L,Yellow,Spring,,No,No,5,PayPal,Every 3 Months
2170,31,Male,Hat,Outerwear,42,Florida,M,Brown,Fall,2.9,No,No,32,Bank Transfer,Bi-Weekly
3355,42,Female,Jacket,Clothing,45,Maryland,M,Orange,Fall,2.8,No,No,15,PayPal,Weekly
517,34,Male,Backpack,Clothing,41,West Virginia,,Indigo,Fall,2.8,Yes,Yes,19,Debit Card,Bi-Weekly
2062,32,Male,Boots,Clothing,70,Michigan,S,Magenta,Summer,,No,No,,Debit Card,Annually
3042,48,Female,T-shirt,Accessories,,Rhode Island,M,Orange,Winter,4,No,No,27,PayPal,Monthly
3495,62,Female,Coat,Accessories,38,Washington,M,Silver,Winter,,No,No,41,PayPal,Quarterly
1776,18,Male,Jewelry,Outerwear,47,Iowa,M,Violet,Spring,3.3,No,No,12,Cash,Bi-Weekly
3288,24,Female,Coat,Clothing,63,West Virginia,L,Black,Spring,4.3,No,No,38,Credit Card,Weekly
784,63,Male,Scarf,Clothing,65,Louisiana,L,Purple,Winter,4.5,Yes,Yes,38,PayPal,Fortnightly
3101,50,Female,Hat,Accessories,85,Vermont,,Purple,Winter,3.9,No,No,3,Bank Transfer,Weekly
959,70,Male,Belt,Footwear,53,Washington,XL,Beige,Winter,4.4,Yes,Yes,31,Credit Card,Bi-Weekly
1779,49,Male,Dress,Accessories,94,Texas,M,Red,Winter,4.9,No,No,8,Debit Card,Bi-Weekly
2614,58,Male,Sneakers,Accessories,88,South Dakota,M,Gold,Fall,,No,No,14,Bank Transfer,Monthly
3626,44,Female,Boots,Accessories,99,Illinois,L,Green,Winter,4.4,No,No,,PayPal,Weekly
391,25,Male,Jeans,Accessories,71,Indiana,,Indigo,Winter,,Yes,Yes,19,PayPal,Annually
879,23,Male,Socks,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Yes,,Debit Card,Weekly
3740,38,Female,Shoes,Accessories,31,Idaho,M,Olive,Fall,4.2,No,No,43,Credit Card,Weekly
599,21,Male,Coat,Clothing,66,California,L,Green,Winter,3.2,Yes,Yes,30,Cash,Every 3 Months
73,18,Male,Gloves,Clothing,26,Georgia,M,Olive,Winter,2.9,Yes,Yes,21,Bank Transfer,Every 3 Months
3119,61,Female,Hoodie,Clothing,97,Virginia,L,Blue,Summer,,No,No,31,Debit Card,Quarterly
2318,47,Male,Hoodie,Outerwear,34,New Jersey,M,Purple,Summer,4.7,No,No,28,Bank Transfer,Monthly
3035,51,Female,Jeans,Footwear,37,Utah,L,Peach,Spring,3.5,No,No,25,Credit Card,Quarterly
219,28,Male,Gloves,Clothing,45,California,S,Magenta,Spring,,Yes,Yes,8,Credit Card,Quarterly
1014,59,Male,Sweater,Accessories,69,South Carolina,XL,Green,Summer,3.8,Yes,Yes,31,Venmo,Bi-Weekly
3830,69,Female,Handbag,Clothing,32,Washington,M,Indigo,Spring,,No,No,32,Debit Card,Fortnightly
2480,37,Male,Backpack,Clothing,,Kansas,S,Olive,Fall,4.2,No,No,26,Credit Card,Every 3 Months
2543,61,Male,Sunglasses,Accessories,22,Arkansas,M,White,Winter,,No,No,27,PayPal,Annually
1089,49,Male,Shorts,Clothing,21,Louisiana,M,Turquoise,Winter,2.7,No,Yes,,PayPal,Weekly
948,57,Male,Dress,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,Yes,6,Cash,Every 3 Months
20,66,Male,Dress,Clothing,90,Rhode Island,,Green,Summer,3.3,Yes,Yes,46,Debit Card,Bi-Weekly
2056,28,Male,Jewelry,Accessories,,Texas,,Silver,Fall,3.4,No,No,,Bank Transfer,Weekly
1718,29,Male,Hoodie,Clothing,50,Hawaii,L,Orange,Summer,2.9,No,No,16,Debit Card,Bi-Weekly
2224,30,Male,T-shirt,Footwear,65,Kansas,M,Gray,Fall,4.7,No,No,5,PayPal,Quarterly
3737,42,Female,Belt,Clothing,56,Idaho,M,Red,Spring,4.6,No,No,2,PayPal,Every 3 Months
3313,55,Female,Gloves,Footwear,,Louisiana,L,Black,Summer,3.9,No,No,45,Cash,Quarterly
1328,52,Male,Shorts,Outerwear,40,Florida,M,Turquoise,Winter,,No,Yes,37,Cash,Weekly
54,29,Male,Shorts,Clothing,24,Mississippi,,Peach,Winter,3.9,Yes,Yes,35,Credit Card,Weekly
220,32,Male,Sandals,Accessories,88,Nevada,,Cyan,Spring,,Yes,Yes,12,Cash,Fortnightly
1266,32,Male,Shorts,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Yes,27,Bank Transfer,Weekly
2469,65,Male,Dress,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,No,6,Venmo,Weekly
634,66,Male,Hat,Footwear,33,Minnesota,M,Orange,Spring,2.9,Yes,Yes,50,Debit Card,Quarterly
3130,60,Female,Gloves,Footwear,20,Maryland,S,Cyan,Summer,4.7,No,No,40,Venmo,Every 3 Months
1806,41,Male,Blouse,Clothing,62,Arizona,L,Gold,Spring,4.9,No,No,46,Debit Card,Weekly
2639,22,Male,Shorts,Clothing,34,Hawaii,S,Black,Spring,4.2,No,No,35,Credit Card,Annually
381,39,Male,Sandals,Accessories,,New Hampshire,XL,Beige,Fall,3,Yes,Yes,19,Bank Transfer,Weekly
2558,70,Male,Jeans,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,No,,PayPal,Fortnightly
1694,63,Male,Gloves,Outerwear,88,Tennessee,XL,Olive,Fall,4.9,No,No,45,Bank Transfer,Fortnightly
1269,23,Male,Jewelry,Outerwear,88,Idaho,XL,Charcoal,Winter,2.9,No,Yes,25,Debit Card,Bi-Weekly
1468,30,Male,Skirt,Accessories,27,Ohio,XL,Olive,Winter,,No,Yes,16,Debit Card,Fortnightly
585,70,Male,Sweater,Clothing,94,Indiana,M,White,Spring,4.7,Yes,Yes,20,Debit Card,Monthly
1695,20,Male,Belt,Clothing,67,Mississippi,M,Turquoise,Summer,2.7,No,No,20,Debit Card,Fortnightly
908,32,Male,Coat,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Yes,,Credit Card,Bi-Weekly
3121,46,Female,Scarf,Clothing,76,Louisiana,,Magenta,Fall,4,No,No,32,Debit Card,Fortnightly
2664,46,Female,Boots,Footwear,52,Wisconsin,L,Silver,Fall,,No,No,23,Bank Transfer,Annually
2946,32,Female,Pants,Accessories,49,Delaware,M,Charcoal,Summer,4.8,No,No,1,Credit Card,Every 3 Months
1700,20,Male,Sandals,Clothing,,North Dakota,L,Teal,Spring,4,No,No,34,Debit Card,Annually
2192,26,Male,T-shirt,Clothing,69,Pennsylvania,S,Maroon,Summer,3.8,No,No,,Cash,Bi-Weekly
2525,60,Male,Dress,Outerwear,,Kansas,M,Purple,Spring,,No,No,23,Credit Card,Quarterly
810,48,Male,Scarf,Footwear,81,South Carolina,M,Violet,Fall,4.9,Yes,Yes,30,PayPal,Bi-Weekly
3572,70,Female,Handbag,Clothing,27,North Dakota,,White,Summer,3.2,No,No,15,Bank Transfer,Every 3 Months
108,28,Male,T-shirt,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Yes,46,PayPal,Fortnightly
3,50,Male,Jewelry,Clothing,73,Massachusetts,S,Maroon,Spring,3.1,Yes,Yes,23,Credit Card,Weekly
666,41,Male,Skirt,Clothing,55,New Mexico,M,Peach,Spring,,Yes,Yes,50,Credit Card,Annually
591,64,Male,Handbag,Accessories,39,Alaska,S,Turquoise,Fall,4.6,Yes,Yes,30,Venmo,Fortnightly
1913,29,Male,Pants,Clothing,56,Colorado,S,Charcoal,Winter,3.4,No,No,5,Credit Card,Bi-Weekly
2656,26,Female,Hat,Accessories,83,Wyoming,M,Gray,Summer,,No,No,2,Credit Card,Fortnightly
1915,28,Male,Jacket,Clothing,97,Alaska,L,Green,Fall,3.4,No,No,40,Credit Card,Fortnightly
1091,38,Male,Backpack,Accessories,58,Connecticut,M,Violet,Spring,,No,Yes,,Cash,Fortnightly
873,56,Male,Gloves,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Yes,25,Cash,Quarterly
163,54,Male,Jewelry,Accessories,74,California,M,Turquoise,Summer,3,Yes,Yes,31,PayPal,Bi-Weekly
2894,69,Female,Scarf,Accessories,20,Kentucky,S,Orange,Spring,3.1,No,No,44,Debit Card,Every 3 Months
2925,47,Female,Sneakers,Clothing,,Rhode Island,L,Indigo,Winter,3.7,No,No,37,Debit Card,Every 3 Months
1725,42,Male,Scarf,Footwear,72,Delaware,S,Teal,Winter,3.3,No,No,21,PayPal,Weekly
3660,27,Female,Boots,Footwear,,Illinois,S,Gray,Fall,4.9,No,No,46,Bank Transfer,Annually
1555,64,Male,Dress,Clothing,,Utah,S,Lavender,Winter,2.7,No,Yes,18,Cash,Bi-Weekly
744,21,Male,Gloves,Accessories,,North Carolina,L,Gray,Fall,4.9,Yes,Yes,36,Cash,Weekly
3668,51,Female,Sunglasses,Clothing,45,Washington,L,Cyan,Fall,,No,No,,Venmo,Monthly
2851,57,Female,Scarf,Clothing,79,Nebraska,M,Silver,Spring,3,No,No,36,Debit Card,Annually
2674,67,Female,Scarf,Clothing,21,Nevada,M,Olive,Summer,,No,No,4,Cash,Monthly
1475,31,Male,Scarf,Clothing,72,New Jersey,S,Pink,Fall,3.9,No,Yes,6,Credit Card,Monthly
2996,29,Female,Pants,Clothing,96,Virginia,M,Orange,Summer,,No,No,42,Debit Card,Bi-Weekly
986,32,Male,Shoes,Accessories,80,West Virginia,M,Gray,Fall,5,Yes,Yes,12,Bank Transfer,Annually
3089,34,Female,Shorts,Clothing,64,Arkansas,M,Teal,Spring,3.3,No,No,,Bank Transfer,Quarterly
433,47,Male,Sandals,Clothing,86,Indiana,S,Indigo,Fall,3.3,Yes,Yes,26,Venmo,Weekly
1916,51,Male,Handbag,Accessories,74,Alabama,M,Magenta,Fall,,No,No,44,Cash,Weekly
2682,23,Female,Hat,Footwear,23,Massachusetts,L,Olive,Summer,4.8,No,No,17,Debit Card,Monthly
38,35,Male,Skirt,Clothing,45,Indiana,S,Cyan,Summer,2.8,Yes,Yes,10,PayPal,Weekly
211,45,Male,Skirt,Outerwear,22,Vermont,L,Teal,Fall,3,Yes,Yes,6,PayPal,Fortnightly
1923,18,Male,Sweater,Accessories,,Kentucky,S,Peach,Summer,4.6,No,No,,PayPal,Monthly
782,30,Male,Coat,Accessories,44,Vermont,,Indigo,Winter,3,Yes,Yes,12,Credit Card,Fortnightly
161,27,Male,Pants,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Yes,,Venmo,Monthly
2933,65,Female,Shoes,Accessories,88,Alaska,L,Black,Spring,3.9,No,No,3,PayPal,Quarterly
1835,49,Male,Socks,Clothing,35,Indiana,M,Charcoal,Summer,4.1,No,No,39,Venmo,Fortnightly
997,29,Male,Boots,Footwear,91,Delaware,L,Maroon,Summer,4.9,Yes,Yes,32,Bank Transfer,Quarterly
1974,24,Male,Jacket,Clothing,20,Maryland,XL,Red,Fall,,No,No,9,Venmo,Every 3 Months
2794,37,Female,Sneakers,Footwear,57,Massachusetts,,Silver,Spring,3.1,No,No,27,Debit Card,Bi-Weekly
1887,18,Male,T-shirt,Accessories,,Arkansas,L,Beige,Spring,4.4,No,No,46,Cash,Bi-Weekly
706,25,Male,Hat,Clothing,90,Arkansas,XL,Indigo,Summer,4.5,Yes,Yes,49,Cash,Quarterly
1106,33,Male,Hoodie,Clothing,,Massachusetts,S,Olive,Spring,3,No,Yes,6,Venmo,Every 3 Months
209,57,Male,Blouse,Clothing,38,Wisconsin,,Gold,Spring,4.1,Yes,Yes,17,Credit Card,Monthly
2527,47,Male,Hat,Clothing,28,Rhode Island,,Peach,Spring,3.4,No,No,30,PayPal,Bi-Weekly
3742,58,Female,Sneakers,Clothing,96,Arizona,M,Purple,Spring,3.2,No,No,26,Debit Card,Bi-Weekly
2236,40,Male,Handbag,Clothing,82,Illinois,M,Gray,Spring,4.5,No,No,44,Credit Card,Annually
1369,21,Male,Sweater,Clothing,36,Wisconsin,L,Orange,Summer,4.9,No,Yes,2,Cash,Weekly
2036,53,Male,Handbag,Clothing,70,Oklahoma,S,Yellow,Summer,4.1,No,No,43,Bank Transfer,Weekly
1252,56,Male,Blouse,Clothing,86,Indiana,XL,Orange,Spring,5,No,Yes,43,Credit Card,Monthly
3161,28,Female,Belt,Accessories,87,Nebraska,XL,Turquoise,Fall,,No,No,37,Cash,Fortnightly
81,19,Male,Sneakers,Footwear,72,New York,XL,Blue,Summer,3.3,Yes,Yes,,Credit Card,Every 3 Months
382,66,Male,Socks,Accessories,25,Maine,,Lavender,Winter,3.4,Yes,Yes,3,Credit Card,Every 3 Months
757,62,Male,Socks,Accessories,99,Montana,S,Orange,Summer,4.8,Yes,Yes,24,Cash,Fortnightly
3594,63,Female,Boots,Footwear,80,Wyoming,,Black,Spring,4.6,No,No,24,PayPal,Monthly
652,32,Male,Coat,Accessories,32,Arkansas,L,Yellow,Summer,2.9,Yes,Yes,41,Venmo,Fortnightly
722,43,Male,Shirt,Clothing,57,California,L,Silver,Summer,4.4,Yes,Yes,41,Debit Card,Every 3 Months
2452,41,Male,Backpack,Clothing,60,Oklahoma,,Purple,Fall,3.4,No,No,27,Venmo,Monthly
1159,69,Male,Skirt,Accessories,,Nevada,L,Orange,Summer,4,No,Yes,41,Bank Transfer,Annually
3882,56,Female,Sweater,Accessories,25,Georgia,L,Silver,Spring,2.8,No,No,17,Debit Card,Weekly
3104,27,Female,Dress,Clothing,37,Illinois,S,Peach,Winter,3,No,No,42,Bank Transfer,Weekly
3277,39,Female,Pants,Accessories,99,South Dakota,M,White,Summer,4,No,No,41,PayPal,Every 3 Months
1018,21,Male,Blouse,Outerwear,53,Oklahoma,L,Orange,Fall,2.5,Yes,Yes,14,Credit Card,Annually
2178,24,Male,Handbag,Accessories,93,Montana,XL,Green,Winter,3,No,No,9,PayPal,Bi-Weekly
3199,61,Female,Sweater,Accessories,94,Pennsylvania,L,Peach,Winter,2.8,No,No,39,Debit Card,Weekly
2984,60,Female,Hat,Clothing,44,West Virginia,M,Charcoal,Winter,2.8,No,No,1,Credit Card,Quarterly
1477,39,Male,Scarf,Accessories,56,Wyoming,M,Magenta,Fall,4.1,No,Yes,18,Credit Card,Monthly
1224,69,Male,Belt,Clothing,,Kansas,L,Red,Winter,3.9,No,Yes,21,Bank Transfer,Weekly
78,22,Male,Sunglasses,Clothing,53,Delaware,L,Gold,Summer,3.3,Yes,Yes,36,Debit Card,Fortnightly
3370,47,Female,T-shirt,Clothing,51,Maine,M,Indigo,Winter,3.8,No,No,42,Cash,Monthly
3177,36,Female,Sneakers,Footwear,37,Arkansas,XL,Turquoise,Spring,4.6,No,No,,Credit Card,Monthly
1682,24,Male,Sneakers,Footwear,,Virginia,L,Green,Winter,3.7,No,No,14,Credit Card,Bi-Weekly
3347,30,Female,Gloves,Clothing,99,Oklahoma,M,Black,Summer,,No,No,30,Venmo,Quarterly
1453,60,Male,Belt,Outerwear,25,Colorado,L,Blue,Spring,,No,Yes,11,Bank Transfer,Quarterly
3783,40,Female,Jacket,Outerwear,45,Alabama,,Orange,Spring,2.8,No,No,42,PayPal,Fortnightly
3840,66,Female,Shoes,Footwear,29,Connecticut,M,Peach,Spring,3.9,No,No,14,Venmo,Quarterly
2227,22,Male,Coat,Clothing,72,Missouri,L,Blue,Spring,4.8,No,No,28,Cash,Annually
2710,35,Female,Shoes,Clothing,54,Illinois,S,Cyan,Winter,2.9,No,No,9,Credit Card,Bi-Weekly
3505,65,Female,Sandals,Accessories,,Hawaii,,Violet,Fall,4,No,No,50,Venmo,Monthly
577,48,Male,Jewelry,Accessories,68,Washington,M,Black,Winter,5,Yes,Yes,5,Credit Card,Every 3 Months
1165,68,Male,Pants,Clothing,,Montana,M,Green,Winter,4.2,No,Yes,47,PayPal,Quarterly
3457,42,Female,Backpack,Clothing,53,Texas,M,Red,Fall,4.6,No,No,21,Venmo,Monthly
1419,18,Male,Hat,Clothing,,Alabama,M,Violet,Summer,4.1,No,Yes,23,Venmo,Every 3 Months
224,20,Male,Dress,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Yes,34,PayPal,Annually
956,55,Male,Jewelry,Clothing,,Mississippi,L,Lavender,Summer,3.4,Yes,Yes,4,PayPal,Monthly
765,55,Male,Dress,Clothing,39,Virginia,XL,Silver,Fall,4.2,Yes,Yes,6,Debit Card,Quarterly
223,47,Male,Sandals,Accessories,94,New York,XL,Gray,Spring,,Yes,Yes,14,PayPal,Fortnightly
3808,38,Female,Shoes,Clothing,39,Michigan,L,Peach,Spring,2.9,No,No,36,PayPal,Annually
2615,18,Male,Dress,Outerwear,65,North Dakota,M,Turquoise,Spring,4.2,No,No,36,Bank Transfer,Fortnightly
2219,67,Male,Jewelry,Accessories,67,Idaho,M,Magenta,Winter,3.5,No,No,20,Debit Card,Quarterly
981,56,Male,Handbag,Footwear,98,Maryland,S,Magenta,Spring,4,Yes,Yes,39,PayPal,Every 3 Months
3771,23,Female,Handbag,Clothing,42,Montana,L,Black,Summer,4,No,No,34,Bank Transfer,Weekly
3575,29,Female,Dress,Clothing,70,New York,,Cyan,Fall,4.9,No,No,39,Bank Transfer,Quarterly
3544,58,Female,Jeans,Accessories,83,Colorado,M,Blue,Winter,4.1,No,No,18,PayPal,Every 3 Months
2588,55,Male,Shirt,Accessories,29,Connecticut,M,Purple,Winter,3.7,No,No,29,PayPal,Every 3 Months
3563,47,Female,Blouse,Footwear,36,Maryland,M,Cyan,Winter,3.4,No,No,7,Bank Transfer,Weekly
2357,57,Male,Belt,Accessories,58,Montana,M,Gray,Summer,3,No,No,27,Debit Card,Quarterly
2459,66,Male,Sweater,Clothing,85,Texas,L,Turquoise,Fall,4.6,No,No,17,Bank Transfer,Weekly
3684,30,Female,Jewelry,Clothing,77,Mississippi,M,Purple,Winter,3,No,No,17,Venmo,Fortnightly
2912,28,Female,Hat,Clothing,38,Ohio,,Orange,Fall,2.9,No,No,34,Venmo,Quarterly
1760,68,Male,Jewelry,Clothing,58,Louisiana,L,Green,Spring,4,No,No,,PayPal,Weekly
2256,48,Male,Blouse,Outerwear,39,Michigan,,Teal,Spring,4.6,No,No,42,Bank Transfer,Quarterly
2684,68,Female,Coat,Accessories,,Montana,M,Indigo,Summer,4.2,No,No,21,Cash,Fortnightly
2889,70,Female,Backpack,Clothing,,Wisconsin,L,Green,Spring,5,No,No,25,Debit Card,Quarterly
3283,24,Female,Scarf,Clothing,,California,M,Red,Fall,,No,No,5,Credit Card,Monthly
1882,58,Male,Boots,Clothing,41,New Jersey,M,Red,Winter,,No,No,13,Cash,Bi-Weekly
1858,51,Male,Hat,Clothing,85,Colorado,L,Maroon,Summer,4,No,No,33,Cash,Monthly
2833,29,Female,Shorts,Accessories,37,Maryland,M,Magenta,Summer,,No,No,40,PayPal,Quarterly
2975,57,Female,T-shirt,Footwear,,Tennessee,XL,Peach,Summer,,No,No,34,Credit Card,Weekly
2387,19,Male,Socks,Clothing,33,Illinois,L,Blue,Summer,2.9,No,No,14,Venmo,Monthly
1257,45,Male,Gloves,Outerwear,48,West Virginia,S,Olive,Winter,3.6,No,Yes,4,Cash,Fortnightly
2831,63,Female,Handbag,Clothing,90,Oregon,L,Cyan,Spring,2.9,No,No,13,Venmo,Every 3 Months
52,59,Male,Gloves,Clothing,59,Vermont,XL,Gray,Winter,4.7,Yes,Yes,7,Credit Card,Quarterly
1318,28,Male,Sunglasses,Clothing,43,Kentucky,M,Green,Spring,,No,Yes,19,Cash,Monthly
2125,47,Male,Blouse,Clothing,60,Rhode Island,M,Teal,Fall,4.2,No,No,22,Venmo,Quarterly
2462,28,Male,Coat,Accessories,86,Pennsylvania,L,Red,Summer,4.8,No,No,19,Credit Card,Weekly
1595,40,Male,Shoes,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Yes,3,Cash,Fortnightly
2991,69,Female,Shoes,Clothing,91,Illinois,M,Teal,Fall,,No,No,24,Venmo,Monthly
1608,49,Male,Blouse,Clothing,72,Vermont,,Gray,Fall,2.7,No,Yes,43,Debit Card,Quarterly
1774,21,Male,Hat,Outerwear,92,West Virginia,M,Blue,Summer,,No,No,17,PayPal,Annually
3354,31,Female,Jewelry,Clothing,,Ohio,L,Teal,Fall,4.6,No,No,19,Credit Card,Every 3 Months
2596,29,Male,Boots,Clothing,56,Iowa,XL,Maroon,Summer,3.2,No,No,3,Bank Transfer,Bi-Weekly
3188,67,Female,Sunglasses,Clothing,72,Texas,L,Indigo,Winter,,No,No,28,Debit Card,Weekly
1782,31,Male,Sweater,Clothing,33,Iowa,M,Pink,Fall,3.7,No,No,49,Bank Transfer,Quarterly
299,69,Male,Sneakers,Clothing,53,Maryland,M,Lavender,Winter,4,Yes,Yes,,Venmo,Every 3 Months
360,31,Male,Sandals,Footwear,74,Georgia,M,Olive,Winter,3,Yes,Yes,30,Credit Card,Every 3 Months
3341,42,Female,Shoes,Clothing,36,Virginia,XL,Maroon,Fall,,No,No,47,Credit Card,Fortnightly
2631,29,Male,Sweater,Clothing,,Maine,S,Pink,Spring,4.2,No,No,20,Cash,Quarterly
186,46,Male,Dress,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Yes,34,Bank Transfer,Fortnightly
3548,52,Female,Backpack,Accessories,,Pennsylvania,L,Magenta,Summer,3.8,No,No,,Credit Card,Annually
2672,37,Female,Dress,Footwear,64,Alabama,XL,Gray,Winter,4.8,No,No,41,PayPal,Every 3 Months
1080,18,Male,Shorts,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Yes,48,Bank Transfer,Monthly
1767,60,Male,Boots,Clothing,54,Alaska,S,Cyan,Winter,,No,No,,Cash,Bi-Weekly
1591,54,Male,Sunglasses,Clothing,80,Wisconsin,S,Pink,Winter,3,No,Yes,8,PayPal,Annually
3194,63,Female,Handbag,Accessories,99,Virginia,L,Teal,Winter,4,No,No,35,Credit Card,Fortnightly
2026,42,Male,Socks,Clothing,,Delaware,M,Turquoise,Summer,3,No,No,43,Debit Card,Fortnightly
1027,49,Male,Pants,Accessories,,Virginia,L,Turquoise,Winter,3,Yes,Yes,39,PayPal,Bi-Weekly
2078,64,Male,Shorts,Accessories,34,Nebraska,L,Orange,Fall,3.3,No,No,26,Bank Transfer,Annually
1556,43,Male,Shirt,Clothing,47,Ohio,S,Cyan,Winter,4.5,No,Yes,44,Cash,Quarterly
398,22,Male,Jeans,Accessories,46,Mississippi,M,Indigo,Fall,3,Yes,Yes,26,Cash,Annually
596,30,Male,Hat,Footwear,77,Delaware,,Silver,Summer,,Yes,Yes,47,PayPal,Quarterly
665,63,Male,Pants,Clothing,83,Colorado,,Indigo,Winter,4.4,Yes,Yes,41,PayPal,Bi-Weekly
3801,19,Female,Sunglasses,Clothing,26,Vermont,M,Turquoise,Fall,4.8,No,No,12,Venmo,Bi-Weekly
2325,59,Male,T-shirt,Outerwear,,Oregon,L,Brown,Winter,3.5,No,No,19,Debit Card,Annually
1953,57,Male,Backpack,Footwear,82,Maryland,L,Yellow,Summer,4.6,No,No,50,Cash,Bi-Weekly
1297,48,Male,Jewelry,Clothing,29,South Dakota,S,Teal,Spring,2.8,No,Yes,16,Cash,Bi-Weekly
477,21,Male,Hoodie,Accessories,90,Connecticut,M,Magenta,Spring,,Yes,Yes,2,Debit Card,Fortnightly
3458,64,Female,Sandals,Accessories,87,Maryland,M,Gray,Summer,,No,No,,Cash,Fortnightly
529,34,Male,Pants,Footwear,88,Maryland,S,Beige,Winter,3.2,Yes,Yes,40,Cash,Annually
764,61,Male,Jeans,Clothing,50,North Carolina,,Brown,Spring,2.9,Yes,Yes,6,Credit Card,Monthly
2299,40,Male,Jewelry,Accessories,87,Montana,L,Cyan,Spring,2.9,No,No,10,Cash,Every 3 Months
3060,46,Female,Sneakers,Clothing,71,Kentucky,,Maroon,Spring,3.2,No,No,42,Credit Card,Quarterly
1137,23,Male,Jacket,Accessories,83,Illinois,S,Cyan,Summer,,No,Yes,37,Cash,Monthly
